label,enhancer_distance_to_promoter,enhancer_chrom,enhancer_start,enhancer_end,enhancer_name,promoter_chrom,promoter_start,promoter_end,promoter_name
1,92874.5,chr9,613609,614420,HMEC|chr9:613609-614420,chr9,705389,707389,HMEC|chr9:706888-706889
0,1215282.0,chr10,5606165,5606390,HMEC|chr10:5606165-5606390,chr10,6821559,6821560,HMEC|chr10:6821559-6821560
0,382389.0,chr10,33241044,33241317,HMEC|chr10:33241044-33241317,chr10,33623569,33623570,HMEC|chr10:33623569-33623570
0,1190866.0,chr10,32432258,32432629,HMEC|chr10:32432258-32432629,chr10,33623309,33623310,HMEC|chr10:33623309-33623310
0,424406.0,chr10,101804255,101804363,HMEC|chr10:101804255-101804363,chr10,101379903,101379904,HMEC|chr10:101379903-101379904
0,638616.0,chr10,5606165,5606390,HMEC|chr10:5606165-5606390,chr10,6244893,6244894,HMEC|chr10:6244893-6244894
0,1189185.0,chr10,32434107,32434422,HMEC|chr10:32434107-32434422,chr10,33623449,33623450,HMEC|chr10:33623449-33623450
0,1193392.0,chr10,32431674,32431920,HMEC|chr10:32431674-32431920,chr10,33625189,33625190,HMEC|chr10:33625189-33625190
0,815357.0,chr10,32431674,32431920,HMEC|chr10:32431674-32431920,chr10,33247154,33247155,HMEC|chr10:33247154-33247155
0,325382.0,chr10,33297690,33298164,HMEC|chr10:33297690-33298164,chr10,33623309,33623310,HMEC|chr10:33623309-33623310
0,1191652.0,chr10,32431674,32431920,HMEC|chr10:32431674-32431920,chr10,33623449,33623450,HMEC|chr10:33623449-33623450
0,1213610.0,chr10,5607513,5608386,HMEC|chr10:5607513-5608386,chr10,6821559,6821560,HMEC|chr10:6821559-6821560
0,636913.0,chr10,5607513,5608386,HMEC|chr10:5607513-5608386,chr10,6244862,6244863,HMEC|chr10:6244862-6244863
0,639194.0,chr10,5605277,5606121,HMEC|chr10:5605277-5606121,chr10,6244893,6244894,HMEC|chr10:6244893-6244894
0,815362.0,chr10,32431674,32431920,HMEC|chr10:32431674-32431920,chr10,33247159,33247160,HMEC|chr10:33247159-33247160
0,106790.0,chr10,112155448,112155981,HMEC|chr10:112155448-112155981,chr10,112262504,112262505,HMEC|chr10:112262504-112262505
0,325874.0,chr10,33298990,33299641,HMEC|chr10:33298990-33299641,chr10,33625189,33625190,HMEC|chr10:33625189-33625190
0,636130.0,chr10,5608556,5608971,HMEC|chr10:5608556-5608971,chr10,6244893,6244894,HMEC|chr10:6244893-6244894
0,636944.0,chr10,5607513,5608386,HMEC|chr10:5607513-5608386,chr10,6244893,6244894,HMEC|chr10:6244893-6244894
0,812890.0,chr10,32434107,32434422,HMEC|chr10:32434107-32434422,chr10,33247154,33247155,HMEC|chr10:33247154-33247155
0,2008320.0,chr10,75983770,75984443,HMEC|chr10:75983770-75984443,chr10,73975786,73975787,HMEC|chr10:73975786-73975787
0,1192746.0,chr10,32432258,32432629,HMEC|chr10:32432258-32432629,chr10,33625189,33625190,HMEC|chr10:33625189-33625190
0,325905.0,chr10,33297690,33298164,HMEC|chr10:33297690-33298164,chr10,33623832,33623833,HMEC|chr10:33623832-33623833
0,382652.0,chr10,33241044,33241317,HMEC|chr10:33241044-33241317,chr10,33623832,33623833,HMEC|chr10:33623832-33623833
0,2008301.0,chr10,75983770,75984443,HMEC|chr10:75983770-75984443,chr10,73975805,73975806,HMEC|chr10:73975805-73975806
0,814378.0,chr10,32432258,32432629,HMEC|chr10:32432258-32432629,chr10,33246821,33246822,HMEC|chr10:33246821-33246822
0,1189568.0,chr10,32434107,32434422,HMEC|chr10:32434107-32434422,chr10,33623832,33623833,HMEC|chr10:33623832-33623833
0,2013612.0,chr10,75983770,75984443,HMEC|chr10:75983770-75984443,chr10,73970494,73970495,HMEC|chr10:73970494-73970495
0,519386.0,chr10,6763957,6764539,HMEC|chr10:6763957-6764539,chr10,6244862,6244863,HMEC|chr10:6244862-6244863
0,424538.0,chr10,101804366,101804561,HMEC|chr10:101804366-101804561,chr10,101379925,101379926,HMEC|chr10:101379925-101379926
0,1110853.0,chr10,6763414,6763802,HMEC|chr10:6763414-6763802,chr10,5652755,5652756,HMEC|chr10:5652755-5652756
0,613892.0,chr10,101155363,101156204,HMEC|chr10:101155363-101156204,chr10,101769675,101769676,HMEC|chr10:101769675-101769676
0,814711.0,chr10,32432258,32432629,HMEC|chr10:32432258-32432629,chr10,33247154,33247155,HMEC|chr10:33247154-33247155
0,814693.0,chr10,32432258,32432629,HMEC|chr10:32432258-32432629,chr10,33247136,33247137,HMEC|chr10:33247136-33247137
0,1215860.0,chr10,5605277,5606121,HMEC|chr10:5605277-5606121,chr10,6821559,6821560,HMEC|chr10:6821559-6821560
0,812557.0,chr10,32434107,32434422,HMEC|chr10:32434107-32434422,chr10,33246821,33246822,HMEC|chr10:33246821-33246822
0,814703.0,chr10,32432258,32432629,HMEC|chr10:32432258-32432629,chr10,33247146,33247147,HMEC|chr10:33247146-33247147
0,639163.0,chr10,5605277,5606121,HMEC|chr10:5605277-5606121,chr10,6244862,6244863,HMEC|chr10:6244862-6244863
0,327262.0,chr10,33297690,33298164,HMEC|chr10:33297690-33298164,chr10,33625189,33625190,HMEC|chr10:33625189-33625190
0,815339.0,chr10,32431674,32431920,HMEC|chr10:32431674-32431920,chr10,33247136,33247137,HMEC|chr10:33247136-33247137
0,2106426.0,chr10,73804064,73805002,HMEC|chr10:73804064-73805002,chr10,75910959,75910960,HMEC|chr10:75910959-75910960
0,324248.0,chr10,33298990,33299641,HMEC|chr10:33298990-33299641,chr10,33623563,33623564,HMEC|chr10:33623563-33623564
0,2294237.0,chr10,22715845,22717392,HMEC|chr10:22715845-22717392,chr10,25010855,25010856,HMEC|chr10:25010855-25010856
0,812872.0,chr10,32434107,32434422,HMEC|chr10:32434107-32434422,chr10,33247136,33247137,HMEC|chr10:33247136-33247137
0,384009.0,chr10,33241044,33241317,HMEC|chr10:33241044-33241317,chr10,33625189,33625190,HMEC|chr10:33625189-33625190
0,2106066.0,chr10,73804064,73805002,HMEC|chr10:73804064-73805002,chr10,75910599,75910600,HMEC|chr10:75910599-75910600
0,548763.0,chr10,33795189,33796646,HMEC|chr10:33795189-33796646,chr10,33247154,33247155,HMEC|chr10:33247154-33247155
0,1191006.0,chr10,32432258,32432629,HMEC|chr10:32432258-32432629,chr10,33623449,33623450,HMEC|chr10:33623449-33623450
0,1185315.0,chr10,32438017,32439017,HMEC|chr10:32438017-32439017,chr10,33623832,33623833,HMEC|chr10:33623832-33623833
0,103214.0,chr10,112159068,112159512,HMEC|chr10:112159068-112159512,chr10,112262504,112262505,HMEC|chr10:112262504-112262505
0,953957.0,chr10,33298990,33299641,HMEC|chr10:33298990-33299641,chr10,32345358,32345359,HMEC|chr10:32345358-32345359
0,1189305.0,chr10,32434107,32434422,HMEC|chr10:32434107-32434422,chr10,33623569,33623570,HMEC|chr10:33623569-33623570
0,2106287.0,chr10,73804064,73805002,HMEC|chr10:73804064-73805002,chr10,75910820,75910821,HMEC|chr10:75910820-75910821
0,551172.0,chr10,33798111,33798552,HMEC|chr10:33798111-33798552,chr10,33247159,33247160,HMEC|chr10:33247159-33247160
0,814716.0,chr10,32432258,32432629,HMEC|chr10:32432258-32432629,chr10,33247159,33247160,HMEC|chr10:33247159-33247160
0,325642.0,chr10,33297690,33298164,HMEC|chr10:33297690-33298164,chr10,33623569,33623570,HMEC|chr10:33623569-33623570
0,323994.0,chr10,33298990,33299641,HMEC|chr10:33298990-33299641,chr10,33623309,33623310,HMEC|chr10:33623309-33623310
0,551185.0,chr10,33798111,33798552,HMEC|chr10:33798111-33798552,chr10,33247146,33247147,HMEC|chr10:33247146-33247147
0,382129.0,chr10,33241044,33241317,HMEC|chr10:33241044-33241317,chr10,33623309,33623310,HMEC|chr10:33623309-33623310
0,1184932.0,chr10,32438017,32439017,HMEC|chr10:32438017-32439017,chr10,33623449,33623450,HMEC|chr10:33623449-33623450
0,2295978.0,chr10,22715845,22717392,HMEC|chr10:22715845-22717392,chr10,25012596,25012597,HMEC|chr10:25012596-25012597
0,952569.0,chr10,33297690,33298164,HMEC|chr10:33297690-33298164,chr10,32345358,32345359,HMEC|chr10:32345358-32345359
0,551177.0,chr10,33798111,33798552,HMEC|chr10:33798111-33798552,chr10,33247154,33247155,HMEC|chr10:33247154-33247155
0,2263770.0,chr10,75987599,75988185,HMEC|chr10:75987599-75988185,chr10,73724122,73724123,HMEC|chr10:73724122-73724123
0,549096.0,chr10,33795189,33796646,HMEC|chr10:33795189-33796646,chr10,33246821,33246822,HMEC|chr10:33246821-33246822
0,1111493.0,chr10,6763957,6764539,HMEC|chr10:6763957-6764539,chr10,5652755,5652756,HMEC|chr10:5652755-5652756
0,424189.0,chr10,101804255,101804363,HMEC|chr10:101804255-101804363,chr10,101380120,101380121,HMEC|chr10:101380120-101380121
0,324254.0,chr10,33298990,33299641,HMEC|chr10:33298990-33299641,chr10,33623569,33623570,HMEC|chr10:33623569-33623570
0,808637.0,chr10,32438017,32439017,HMEC|chr10:32438017-32439017,chr10,33247154,33247155,HMEC|chr10:33247154-33247155
0,2012106.0,chr10,75987599,75988185,HMEC|chr10:75987599-75988185,chr10,73975786,73975787,HMEC|chr10:73975786-73975787
0,212978.0,chr11,65272912,65273485,HMEC|chr11:65272912-65273485,chr11,65486176,65486177,HMEC|chr11:65486176-65486177
0,290249.0,chr11,65195726,65196128,HMEC|chr11:65195726-65196128,chr11,65486176,65486177,HMEC|chr11:65486176-65486177
0,203943.0,chr11,65275996,65276298,HMEC|chr11:65275996-65276298,chr11,65480090,65480091,HMEC|chr11:65480090-65480091
0,540977.0,chr11,95247631,95247874,HMEC|chr11:95247631-95247874,chr11,94706775,94706776,HMEC|chr11:94706775-94706776
0,1921743.0,chr11,65238902,65239162,HMEC|chr11:65238902-65239162,chr11,67160775,67160776,HMEC|chr11:67160775-67160776
0,288923.0,chr11,65197132,65197375,HMEC|chr11:65197132-65197375,chr11,65486176,65486177,HMEC|chr11:65486176-65486177
0,209624.0,chr11,65276467,65276638,HMEC|chr11:65276467-65276638,chr11,65486176,65486177,HMEC|chr11:65486176-65486177
0,292648.0,chr11,65193410,65193646,HMEC|chr11:65193410-65193646,chr11,65486176,65486177,HMEC|chr11:65486176-65486177
0,6985.0,chr11,65197132,65197375,HMEC|chr11:65197132-65197375,chr11,65190268,65190269,HMEC|chr11:65190268-65190269
0,203842.0,chr11,65275826,65275909,HMEC|chr11:65275826-65275909,chr11,65479709,65479710,HMEC|chr11:65479709-65479710
0,227048.0,chr11,88135427,88135872,HMEC|chr11:88135427-88135872,chr11,87908601,87908602,HMEC|chr11:87908601-87908602
0,115361.0,chr11,65197482,65197816,HMEC|chr11:65197482-65197816,chr11,65082288,65082289,HMEC|chr11:65082288-65082289
0,214110.0,chr11,65272009,65272124,HMEC|chr11:65272009-65272124,chr11,65486176,65486177,HMEC|chr11:65486176-65486177
0,5931.0,chr11,65275649,65275825,HMEC|chr11:65275649-65275825,chr11,65269806,65269807,HMEC|chr11:65269806-65269807
0,4692.0,chr11,65194371,65195583,HMEC|chr11:65194371-65195583,chr11,65190285,65190286,HMEC|chr11:65190285-65190286
0,541975.0,chr11,95248537,95248964,HMEC|chr11:95248537-95248964,chr11,94706775,94706776,HMEC|chr11:94706775-94706776
0,286859.0,chr11,65192628,65193073,HMEC|chr11:65192628-65193073,chr11,65479709,65479710,HMEC|chr11:65479709-65479710
0,1885219.0,chr11,65275505,65275608,HMEC|chr11:65275505-65275608,chr11,67160775,67160776,HMEC|chr11:67160775-67160776
0,227015.0,chr11,88135427,88135872,HMEC|chr11:88135427-88135872,chr11,87908634,87908635,HMEC|chr11:87908634-87908635
0,8103.0,chr11,65198114,65198629,HMEC|chr11:65198114-65198629,chr11,65190268,65190269,HMEC|chr11:65190268-65190269
0,207280.0,chr11,65272710,65272911,HMEC|chr11:65272710-65272911,chr11,65480090,65480091,HMEC|chr11:65480090-65480091
0,6582.0,chr11,65276318,65276459,HMEC|chr11:65276318-65276459,chr11,65269806,65269807,HMEC|chr11:65269806-65269807
0,503368.0,chr11,65585265,65586048,HMEC|chr11:65585265-65586048,chr11,65082288,65082289,HMEC|chr11:65082288-65082289
0,241058.0,chr11,65238902,65239162,HMEC|chr11:65238902-65239162,chr11,65480090,65480091,HMEC|chr11:65480090-65480091
0,285938.0,chr11,65194027,65194278,HMEC|chr11:65194027-65194278,chr11,65480090,65480091,HMEC|chr11:65480090-65480091
0,538974.0,chr11,95245225,95246274,HMEC|chr11:95245225-95246274,chr11,94706775,94706776,HMEC|chr11:94706775-94706776
0,3260.0,chr11,65193410,65193646,HMEC|chr11:65193410-65193646,chr11,65190268,65190269,HMEC|chr11:65190268-65190269
0,8127.0,chr11,65198114,65198629,HMEC|chr11:65198114-65198629,chr11,65190244,65190245,HMEC|chr11:65190244-65190245
0,207643.0,chr11,65272009,65272124,HMEC|chr11:65272009-65272124,chr11,65479709,65479710,HMEC|chr11:65479709-65479710
0,3569.0,chr11,65193664,65194011,HMEC|chr11:65193664-65194011,chr11,65190268,65190269,HMEC|chr11:65190268-65190269
0,147437.0,chr11,65042542,65043154,HMEC|chr11:65042542-65043154,chr11,65190285,65190286,HMEC|chr11:65190285-65190286
0,111549.0,chr11,65193664,65194011,HMEC|chr11:65193664-65194011,chr11,65082288,65082289,HMEC|chr11:65082288-65082289
0,217544.0,chr11,88288055,88288767,HMEC|chr11:88288055-88288767,chr11,88070867,88070868,HMEC|chr11:88070867-88070868
0,207455.0,chr11,65272131,65272378,HMEC|chr11:65272131-65272378,chr11,65479709,65479710,HMEC|chr11:65479709-65479710
0,112689.0,chr11,65194371,65195583,HMEC|chr11:65194371-65195583,chr11,65082288,65082289,HMEC|chr11:65082288-65082289
0,281338.0,chr11,65198114,65198629,HMEC|chr11:65198114-65198629,chr11,65479709,65479710,HMEC|chr11:65479709-65479710
0,1575119.0,chr11,65585265,65586048,HMEC|chr11:65585265-65586048,chr11,67160775,67160776,HMEC|chr11:67160775-67160776
0,229299.0,chr11,88137785,88138015,HMEC|chr11:88137785-88138015,chr11,87908601,87908602,HMEC|chr11:87908601-87908602
0,193449.0,chr11,65275649,65275825,HMEC|chr11:65275649-65275825,chr11,65082288,65082289,HMEC|chr11:65082288-65082289
0,30774.0,chr11,65238902,65239162,HMEC|chr11:65238902-65239162,chr11,65269806,65269807,HMEC|chr11:65269806-65269807
0,223043.0,chr11,88131568,88131786,HMEC|chr11:88131568-88131786,chr11,87908634,87908635,HMEC|chr11:87908634-87908635
0,203562.0,chr11,65275996,65276298,HMEC|chr11:65275996-65276298,chr11,65479709,65479710,HMEC|chr11:65479709-65479710
0,5683.0,chr11,65195726,65196128,HMEC|chr11:65195726-65196128,chr11,65190244,65190245,HMEC|chr11:65190244-65190245
0,1887577.0,chr11,65272912,65273485,HMEC|chr11:65272912-65273485,chr11,67160775,67160776,HMEC|chr11:67160775-67160776
0,1884387.0,chr11,65276318,65276459,HMEC|chr11:65276318-65276459,chr11,67160775,67160776,HMEC|chr11:67160775-67160776
0,1962603.0,chr11,65196621,65197017,HMEC|chr11:65196621-65197017,chr11,67159422,67159423,HMEC|chr11:67159422-67159423
0,1961051.0,chr11,65198114,65198629,HMEC|chr11:65198114-65198629,chr11,67159422,67159423,HMEC|chr11:67159422-67159423
0,1884628.0,chr11,65275996,65276298,HMEC|chr11:65275996-65276298,chr11,67160775,67160776,HMEC|chr11:67160775-67160776
0,1840691.0,chr11,67030798,67031154,HMEC|chr11:67030798-67031154,chr11,65190285,65190286,HMEC|chr11:65190285-65190286
0,6551.0,chr11,65196621,65197017,HMEC|chr11:65196621-65197017,chr11,65190268,65190269,HMEC|chr11:65190268-65190269
0,286562.0,chr11,65193410,65193646,HMEC|chr11:65193410-65193646,chr11,65480090,65480091,HMEC|chr11:65480090-65480091
0,1967925.0,chr11,65192628,65193073,HMEC|chr11:65192628-65193073,chr11,67160775,67160776,HMEC|chr11:67160775-67160776
0,1921032.0,chr11,65239558,65239928,HMEC|chr11:65239558-65239928,chr11,67160775,67160776,HMEC|chr11:67160775-67160776
0,1840232.0,chr11,67030194,67030759,HMEC|chr11:67030194-67030759,chr11,65190244,65190245,HMEC|chr11:65190244-65190245
0,6061.0,chr11,65275826,65275909,HMEC|chr11:65275826-65275909,chr11,65269806,65269807,HMEC|chr11:65269806-65269807
0,230058.0,chr11,88138544,88138840,HMEC|chr11:88138544-88138840,chr11,87908634,87908635,HMEC|chr11:87908634-87908635
0,239966.0,chr11,65239558,65239928,HMEC|chr11:65239558-65239928,chr11,65479709,65479710,HMEC|chr11:65479709-65479710
0,1884823.0,chr11,65275916,65275988,HMEC|chr11:65275916-65275988,chr11,67160775,67160776,HMEC|chr11:67160775-67160776
0,210309.0,chr11,65275826,65275909,HMEC|chr11:65275826-65275909,chr11,65486176,65486177,HMEC|chr11:65486176-65486177
0,194100.0,chr11,65276318,65276459,HMEC|chr11:65276318-65276459,chr11,65082288,65082289,HMEC|chr11:65082288-65082289
0,282060.0,chr11,65197482,65197816,HMEC|chr11:65197482-65197816,chr11,65479709,65479710,HMEC|chr11:65479709-65479710
0,7009.0,chr11,65197132,65197375,HMEC|chr11:65197132-65197375,chr11,65190244,65190245,HMEC|chr11:65190244-65190245
0,213922.0,chr11,65272131,65272378,HMEC|chr11:65272131-65272378,chr11,65486176,65486177,HMEC|chr11:65486176-65486177
0,395371.0,chr11,65585265,65586048,HMEC|chr11:65585265-65586048,chr11,65190285,65190286,HMEC|chr11:65190285-65190286
0,1964445.0,chr11,65194371,65195583,HMEC|chr11:65194371-65195583,chr11,67159422,67159423,HMEC|chr11:67159422-67159423
0,7364.0,chr11,65197482,65197816,HMEC|chr11:65197482-65197816,chr11,65190285,65190286,HMEC|chr11:65190285-65190286
0,217511.0,chr11,88288055,88288767,HMEC|chr11:88288055-88288767,chr11,88070900,88070901,HMEC|chr11:88070900-88070901
0,6534.0,chr11,65196621,65197017,HMEC|chr11:65196621-65197017,chr11,65190285,65190286,HMEC|chr11:65190285-65190286
0,8086.0,chr11,65198114,65198629,HMEC|chr11:65198114-65198629,chr11,65190285,65190286,HMEC|chr11:65190285-65190286
0,6575.0,chr11,65196621,65197017,HMEC|chr11:65196621-65197017,chr11,65190244,65190245,HMEC|chr11:65190244-65190245
0,1948688.0,chr11,67030798,67031154,HMEC|chr11:67030798-67031154,chr11,65082288,65082289,HMEC|chr11:65082288-65082289
0,3867.0,chr11,65194027,65194278,HMEC|chr11:65194027-65194278,chr11,65190285,65190286,HMEC|chr11:65190285-65190286
0,194264.0,chr11,65276467,65276638,HMEC|chr11:65276467-65276638,chr11,65082288,65082289,HMEC|chr11:65082288-65082289
0,289357.0,chr11,65196621,65197017,HMEC|chr11:65196621-65197017,chr11,65486176,65486177,HMEC|chr11:65486176-65486177
0,1884223.0,chr11,65276467,65276638,HMEC|chr11:65276467-65276638,chr11,67160775,67160776,HMEC|chr11:67160775-67160776
0,4365.0,chr11,65273914,65274429,HMEC|chr11:65273914-65274429,chr11,65269806,65269807,HMEC|chr11:65269806-65269807
0,1884908.0,chr11,65275826,65275909,HMEC|chr11:65275826-65275909,chr11,67160775,67160776,HMEC|chr11:67160775-67160776
0,3552.0,chr11,65193664,65194011,HMEC|chr11:65193664-65194011,chr11,65190285,65190286,HMEC|chr11:65190285-65190286
0,229266.0,chr11,88137785,88138015,HMEC|chr11:88137785-88138015,chr11,87908634,87908635,HMEC|chr11:87908634-87908635
0,206899.0,chr11,65272710,65272911,HMEC|chr11:65272710-65272911,chr11,65479709,65479710,HMEC|chr11:65479709-65479710
0,1888521.0,chr11,65272131,65272378,HMEC|chr11:65272131-65272378,chr11,67160775,67160776,HMEC|chr11:67160775-67160776
0,282837.0,chr11,65197132,65197375,HMEC|chr11:65197132-65197375,chr11,65480090,65480091,HMEC|chr11:65480090-65480091
0,190522.0,chr11,65272710,65272911,HMEC|chr11:65272710-65272911,chr11,65082288,65082289,HMEC|chr11:65082288-65082289
0,443328.0,chr11,65042542,65043154,HMEC|chr11:65042542-65043154,chr11,65486176,65486177,HMEC|chr11:65486176-65486177
0,247144.0,chr11,65238902,65239162,HMEC|chr11:65238902-65239162,chr11,65486176,65486177,HMEC|chr11:65486176-65486177
0,1840191.0,chr11,67030194,67030759,HMEC|chr11:67030194-67030759,chr11,65190285,65190286,HMEC|chr11:65190285-65190286
0,6968.0,chr11,65197132,65197375,HMEC|chr11:65197132-65197375,chr11,65190285,65190286,HMEC|chr11:65190285-65190286
0,395388.0,chr11,65585265,65586048,HMEC|chr11:65585265-65586048,chr11,65190268,65190269,HMEC|chr11:65190268-65190269
0,114531.0,chr11,65196621,65197017,HMEC|chr11:65196621-65197017,chr11,65082288,65082289,HMEC|chr11:65082288-65082289
0,1963956.0,chr11,65196621,65197017,HMEC|chr11:65196621-65197017,chr11,67160775,67160776,HMEC|chr11:67160775-67160776
0,193579.0,chr11,65275826,65275909,HMEC|chr11:65275826-65275909,chr11,65082288,65082289,HMEC|chr11:65082288-65082289
0,223606.0,chr11,88132035,88132446,HMEC|chr11:88132035-88132446,chr11,87908634,87908635,HMEC|chr11:87908634-87908635
0,436861.0,chr11,65042542,65043154,HMEC|chr11:65042542-65043154,chr11,65479709,65479710,HMEC|chr11:65479709-65479710
0,116083.0,chr11,65198114,65198629,HMEC|chr11:65198114-65198629,chr11,65082288,65082289,HMEC|chr11:65082288-65082289
0,1544300.0,chr11,67030194,67030759,HMEC|chr11:67030194-67030759,chr11,65486176,65486177,HMEC|chr11:65486176-65486177
0,203538.0,chr11,65276467,65276638,HMEC|chr11:65276467-65276638,chr11,65480090,65480091,HMEC|chr11:65480090-65480091
0,4733.0,chr11,65194371,65195583,HMEC|chr11:65194371-65195583,chr11,65190244,65190245,HMEC|chr11:65190244-65190245
0,223076.0,chr11,88131568,88131786,HMEC|chr11:88131568-88131786,chr11,87908601,87908602,HMEC|chr11:87908601-87908602
0,437242.0,chr11,65042542,65043154,HMEC|chr11:65042542-65043154,chr11,65480090,65480091,HMEC|chr11:65480090-65480091
0,293326.0,chr11,65192628,65193073,HMEC|chr11:65192628-65193073,chr11,65486176,65486177,HMEC|chr11:65486176-65486177
0,284732.0,chr11,65194371,65195583,HMEC|chr11:65194371-65195583,chr11,65479709,65479710,HMEC|chr11:65479709-65479710
0,1966623.0,chr11,65194027,65194278,HMEC|chr11:65194027-65194278,chr11,67160775,67160776,HMEC|chr11:67160775-67160776
0,1886224.0,chr11,65272912,65273485,HMEC|chr11:65272912-65273485,chr11,67159422,67159423,HMEC|chr11:67159422-67159423
0,287805.0,chr11,65198114,65198629,HMEC|chr11:65198114-65198629,chr11,65486176,65486177,HMEC|chr11:65486176-65486177
0,230609.0,chr11,88139078,88139343,HMEC|chr11:88139078-88139343,chr11,87908601,87908602,HMEC|chr11:87908601-87908602
0,193268.0,chr11,65275505,65275608,HMEC|chr11:65275505-65275608,chr11,65082288,65082289,HMEC|chr11:65082288-65082289
0,3004.0,chr11,65272710,65272911,HMEC|chr11:65272710-65272911,chr11,65269806,65269807,HMEC|chr11:65269806-65269807
0,1573766.0,chr11,65585265,65586048,HMEC|chr11:65585265-65586048,chr11,67159422,67159423,HMEC|chr11:67159422-67159423
0,1965585.0,chr11,65193664,65194011,HMEC|chr11:65193664-65194011,chr11,67159422,67159423,HMEC|chr11:67159422-67159423
0,210439.0,chr11,65275649,65275825,HMEC|chr11:65275649-65275825,chr11,65486176,65486177,HMEC|chr11:65486176-65486177
0,203157.0,chr11,65276467,65276638,HMEC|chr11:65276467-65276638,chr11,65479709,65479710,HMEC|chr11:65479709-65479710
0,204353.0,chr11,65275649,65275825,HMEC|chr11:65275649-65275825,chr11,65480090,65480091,HMEC|chr11:65480090-65480091
0,7405.0,chr11,65197482,65197816,HMEC|chr11:65197482-65197816,chr11,65190244,65190245,HMEC|chr11:65190244-65190245
0,210620.0,chr11,65275505,65275608,HMEC|chr11:65275505-65275608,chr11,65486176,65486177,HMEC|chr11:65486176-65486177
0,1963495.0,chr11,65195726,65196128,HMEC|chr11:65195726-65196128,chr11,67159422,67159423,HMEC|chr11:67159422-67159423
0,1885846.0,chr11,65274431,65275427,HMEC|chr11:65274431-65275427,chr11,67160775,67160776,HMEC|chr11:67160775-67160776
0,205538.0,chr11,65273914,65274429,HMEC|chr11:65273914-65274429,chr11,65479709,65479710,HMEC|chr11:65479709-65479710
0,1840708.0,chr11,67030798,67031154,HMEC|chr11:67030798-67031154,chr11,65190268,65190269,HMEC|chr11:65190268-65190269
0,189966.0,chr11,65272131,65272378,HMEC|chr11:65272131-65272378,chr11,65082288,65082289,HMEC|chr11:65082288-65082289
0,292024.0,chr11,65194027,65194278,HMEC|chr11:65194027-65194278,chr11,65486176,65486177,HMEC|chr11:65486176-65486177
0,1919679.0,chr11,65239558,65239928,HMEC|chr11:65239558-65239928,chr11,67159422,67159423,HMEC|chr11:67159422-67159423
0,217504.0,chr11,88288055,88288767,HMEC|chr11:88288055-88288767,chr11,88070907,88070908,HMEC|chr11:88070907-88070908
0,229674.0,chr11,88138140,88138477,HMEC|chr11:88138140-88138477,chr11,87908634,87908635,HMEC|chr11:87908634-87908635
0,207836.0,chr11,65272131,65272378,HMEC|chr11:65272131-65272378,chr11,65480090,65480091,HMEC|chr11:65480090-65480091
0,210029.0,chr11,65275996,65276298,HMEC|chr11:65275996-65276298,chr11,65486176,65486177,HMEC|chr11:65486176-65486177
0,2260.0,chr11,65272009,65272124,HMEC|chr11:65272009-65272124,chr11,65269806,65269807,HMEC|chr11:65269806-65269807
0,204780.0,chr11,65274431,65275427,HMEC|chr11:65274431-65275427,chr11,65479709,65479710,HMEC|chr11:65479709-65479710
0,1887965.0,chr11,65272710,65272911,HMEC|chr11:65272710-65272911,chr11,67160775,67160776,HMEC|chr11:67160775-67160776
0,1962404.0,chr11,65198114,65198629,HMEC|chr11:65198114-65198629,chr11,67160775,67160776,HMEC|chr11:67160775-67160776
0,190910.0,chr11,65272912,65273485,HMEC|chr11:65272912-65273485,chr11,65082288,65082289,HMEC|chr11:65082288-65082289
0,1888709.0,chr11,65272009,65272124,HMEC|chr11:65272009-65272124,chr11,67160775,67160776,HMEC|chr11:67160775-67160776
0,206511.0,chr11,65272912,65273485,HMEC|chr11:65272912-65273485,chr11,65479709,65479710,HMEC|chr11:65479709-65479710
0,284163.0,chr11,65195726,65196128,HMEC|chr11:65195726-65196128,chr11,65480090,65480091,HMEC|chr11:65480090-65480091
0,6146.0,chr11,65275916,65275988,HMEC|chr11:65275916-65275988,chr11,65269806,65269807,HMEC|chr11:65269806-65269807
0,193664.0,chr11,65275916,65275988,HMEC|chr11:65275916-65275988,chr11,65082288,65082289,HMEC|chr11:65082288-65082289
0,5642.0,chr11,65195726,65196128,HMEC|chr11:65195726-65196128,chr11,65190285,65190286,HMEC|chr11:65190285-65190286
0,192641.0,chr11,65274431,65275427,HMEC|chr11:65274431-65275427,chr11,65082288,65082289,HMEC|chr11:65082288-65082289
0,211247.0,chr11,65274431,65275427,HMEC|chr11:65274431-65275427,chr11,65486176,65486177,HMEC|chr11:65486176-65486177
0,4709.0,chr11,65194371,65195583,HMEC|chr11:65194371-65195583,chr11,65190268,65190269,HMEC|chr11:65190268-65190269
0,226958.0,chr11,65042542,65043154,HMEC|chr11:65042542-65043154,chr11,65269806,65269807,HMEC|chr11:65269806-65269807
0,206892.0,chr11,65272912,65273485,HMEC|chr11:65272912-65273485,chr11,65480090,65480091,HMEC|chr11:65480090-65480091
0,5123.0,chr11,65274431,65275427,HMEC|chr11:65274431-65275427,chr11,65269806,65269807,HMEC|chr11:65269806-65269807
0,2117927.0,chr11,65042542,65043154,HMEC|chr11:65042542-65043154,chr11,67160775,67160776,HMEC|chr11:67160775-67160776
